Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	Count_DE_mm	Count_DE_hg	Mean_bind	Proportion_binary	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
INPP5K_Inpp5k	2	0.118	0.118	0	0	1	7	8	0.158043	0.5625	-0.5625	2	0	0.115722126797046	0.666666666666667	FALSE	1683	9781	4003
DLGAP1_Dlgap1	3	0.231	0.176	4	1	0	7	5	0.707523846153846	0.615384615384615	-0.615384615384615	3	0	0.0806802362806307	0.333333333333333	FALSE	5444	3024	4004
LURAP1_Lurap1	2	0.143	0.118	3	0	1	7	6	0.36342	0.571428571428571	0.571428571428571	2	0	0.108335463412205	0.533333333333333	FALSE	2196	7499	4005
MAPK9_Mapk9	4	0.235	0.235	0	0	1	6	9	0.171494117647059	0.625	-0.625	3	1	0.0765154230993999	0.333333333333333	FALSE	6121	2692	4006
RNGTT_Rngtt	0	0	0	0	1	0	7	8	0.162135882352941	0.5625	0.5625	0	0	0.128971804861333	0.2	FALSE	1028	16035	4007
VTI1A_Vti1a	3	0.176	0.176	0	1	0	10	5	0.193767470588235	0.6875	-0.6875	3	0	0.0989487150947799	0.333333333333333	FALSE	3093	5331	4008
COG5_Cog5	2	0.125	0.118	1	0	1	5	9	0.16265	0.666666666666667	-0.666666666666667	1	1	0.115494426155195	0.333333333333333	FALSE	1698	9715	4009
HAPLN4_Hapln4	4	0.25	0.235	1	0	1	7	7	0.665456875	0.533333333333333	-0.533333333333333	4	0	0.0268600981424396	0.0666666666666667	FALSE	15195	1086	4010
SPAAR_Spaar	1	0.125	0.059	9	0	0	4	4	0.3112675	0.5	-0.5	1	0	0.121530746885959	0.6	FALSE	1365	12111	4011
TOX4_Tox4	4	0.235	0.235	0	0	1	9	6	0.0978474117647059	0.625	0.625	3	1	0.0795229722024568	0.333333333333333	FALSE	5637	2935	4012
UBR1_Ubr1	4	0.235	0.235	0	0	1	7	8	0.209452876470588	0.5625	-0.5625	4	0	0.0716674574985633	0.4	FALSE	6971	2374	4013
ANPEP_Anpep	4	0.286	0.235	3	1	0	4	8	0.692374285714286	0.692307692307692	0.692307692307692	3	1	0.0252128433122805	0.0666666666666667	FALSE	15385	1076	4014
COL18A1_Col18a1	4	0.25	0.235	1	1	0	6	8	0.41865875	0.6	0.6	3	1	0.0453571134309484	0.2	FALSE	12241	1353	4015
RAB17_Rab17	0	0	0	8	1	0	3	4	0.523659888888889	0.625	0.625	0	0	0.126572412215192	0.666666666666667	FALSE	1140	14537	4016
BRPF1_Brpf1	1	0.059	0.059	0	1	0	8	7	0.170094588235294	0.5625	-0.5625	1	0	0.124775200554331	0.466666666666667	FALSE	1220	13587	4017
NAA20_Naa20	2	0.118	0.118	0	1	0	6	9	0.154881176470588	0.625	0.625	2	0	0.115667328446713	0.6	FALSE	1688	9824	4018
ANK3_Ank3	3	0.2	0.176	2	1	0	9	4	0.468368866666667	0.714285714285714	-0.714285714285714	2	1	0.0843435755606478	0.4	FALSE	4869	3406	4019
TMPPE_Tmppe	4	0.286	0.235	3	0	0	8	5	0.364161428571429	0.615384615384615	0.615384615384615	4	0	0.0513664052541617	0.266666666666667	FALSE	11020	1505	4020
TRIR_Trir	0	0	0	0	0	1	8	7	0.0668550588235294	0.5625	0.5625	0	0	0.129498653514933	0.4	FALSE	1001	16570	4021
FAM227A_Fam227a	3	0.188	0.176	1	1	0	7	7	0.513255625	0.533333333333333	0.533333333333333	3	0	0.0830280180545136	0.266666666666667	FALSE	5053	3283	4022
RMND1_Rmnd1	2	0.167	0.118	5	1	0	7	3	0.144048333333333	0.727272727272727	-0.727272727272727	1	1	0.11595779105097	0.466666666666667	FALSE	1667	9957	4023
TSPAN3_Tspan3	4	0.235	0.235	0	0	1	11	4	0.194880588235294	0.75	0.75	3	1	0.0736716989080319	0.333333333333333	FALSE	6621	2507	4024
RFC4_Rfc4	3	0.176	0.176	0	1	0	7	8	0.284775882352941	0.5625	0.5625	3	0	0.0919462888536675	0.533333333333333	FALSE	3868	4294	4025
PHF21A_Phf21a	3	0.176	0.176	0	0	1	7	8	0.145268529411765	0.5625	-0.5625	3	0	0.102036174363217	0.4	FALSE	2784	5966	4026
ZNF236_Zfp236	4	0.235	0.235	0	0	1	9	6	0.197147647058824	0.625	0.625	4	0	0.0732304420847526	0.333333333333333	FALSE	6699	2482	4027
PDGFC_Pdgfc	2	0.133	0.118	2	1	0	6	7	0.388292	0.571428571428571	0.571428571428571	2	0	0.107538261067784	0.533333333333333	FALSE	2265	7342	4028
TSFM_Tsfm	1	0.059	0.059	0	1	0	8	7	0.221271823529412	0.5625	-0.5625	1	0	0.123320056337692	0.4	FALSE	1283	12964	4029
GPNMB_Gpnmb	4	0.267	0.235	2	1	0	6	8	0.776783333333333	0.6	0.6	4	0	0.0215747805549899	0	FALSE	15787	1054	4030
ABCD4_Abcd4	4	0.235	0.235	0	0	1	7	8	0.225655294117647	0.5625	-0.5625	4	0	0.0691798032528782	0.333333333333333	FALSE	7453	2233	4031
CWC22_Cwc22	2	0.118	0.118	0	1	0	10	5	0.123383294117647	0.6875	-0.6875	2	0	0.116451065371373	0.4	FALSE	1638	10164	4032
PAFAH1B3_Pafah1b3	2	0.118	0.118	0	1	0	7	8	0.303041882352941	0.5625	0.5625	2	0	0.109758527239235	0.733333333333333	FALSE	2090	7968	4033
SFMBT2_Sfmbt2	4	0.267	0.235	2	0	1	8	5	0.397189333333333	0.642857142857143	0.642857142857143	3	1	0.047609986460358	0.0666666666666667	FALSE	11771	1416	4034
STAT5B_Stat5b	4	0.25	0.235	1	1	0	9	5	0.192305	0.666666666666667	-0.666666666666667	3	1	0.0739014233769704	0.4	FALSE	6583	2533	4035
ENOPH1_Enoph1	3	0.176	0.176	0	1	0	8	7	0.159761529411765	0.5625	-0.5625	3	0	0.101190957789957	0.533333333333333	FALSE	2870	5816	4036
RPL11_Rpl11	4	0.25	0.235	1	1	0	7	7	0.184118375	0.533333333333333	0.533333333333333	4	0	0.0747811936775197	0.266666666666667	FALSE	6438	2593	4037
TMEM209_Tmem209	3	0.176	0.176	0	0	1	9	6	0.147668823529412	0.625	0.625	3	0	0.10177381273963	0.6	FALSE	2809	5944	4038
DHX34_Dhx34	4	0.25	0.235	1	1	0	5	9	0.1900508125	0.666666666666667	0.666666666666667	4	0	0.0740799349369664	0.266666666666667	FALSE	6552	2550	4039
TCIM_Tcim	1	0.077	0.059	4	1	0	3	9	0.431776307692308	0.769230769230769	0.769230769230769	1	0	0.119094781306481	0.666666666666667	FALSE	1483	11267	4040
MINDY3_Mindy3	2	0.118	0.118	0	0	1	8	7	0.190765411764706	0.5625	0.5625	1	1	0.113732926200991	0.533333333333333	FALSE	1803	9270	4041
DLGAP4_Dlgap4	4	0.235	0.235	0	0	1	8	7	0.306387705882353	0.5625	0.5625	3	1	0.0572699042151787	0.266666666666667	FALSE	9826	1701	4042
RAB12_Rab12	3	0.176	0.176	0	0	1	6	9	0.165729411764706	0.625	-0.625	2	1	0.100764196149195	0.466666666666667	FALSE	2921	5727	4043
ERLIN1_Erlin1	4	0.235	0.235	0	0	1	8	7	0.257686235294118	0.5625	0.5625	2	2	0.0641664845643454	0.333333333333333	FALSE	8379	1997	4044
MMP14_Mmp14	4	0.25	0.235	1	1	0	8	6	0.39418	0.6	-0.6	4	0	0.0479791426727769	0.266666666666667	FALSE	11711	1429	4045
GADD45GIP1_Gadd45gip1	2	0.125	0.118	1	1	0	8	6	0.27096125	0.6	-0.6	2	0	0.110424023754032	0.6	FALSE	2028	8252	4046
DYNC1I2_Dync1i2	3	0.176	0.176	0	1	0	5	10	0.142143588235294	0.6875	0.6875	2	1	0.10194909294606	0.466666666666667	FALSE	2792	5995	4047
ILF3_Ilf3	4	0.235	0.235	0	1	0	10	5	0.222952352941176	0.6875	-0.6875	3	1	0.0693426132115352	0.333333333333333	FALSE	7423	2255	4048
FAF2_Faf2	4	0.235	0.235	0	0	1	9	6	0.115776411764706	0.625	0.625	2	2	0.0790322576193394	0.4	FALSE	5724	2925	4049
NUDT3_Nudt3	3	0.188	0.176	1	0	0	7	8	0.1668661875	0.533333333333333	-0.533333333333333	3	0	0.100589229712362	0.466666666666667	FALSE	2936	5706	4050
MARK2_Mark2	4	0.235	0.235	0	1	0	10	5	0.179270352941176	0.6875	-0.6875	3	1	0.0752291088036618	0.266666666666667	FALSE	6361	2635	4051
PI4K2A_Pi4k2a	4	0.235	0.235	0	1	0	8	7	0.175656588235294	0.5625	-0.5625	4	0	0.0756021005615128	0.333333333333333	FALSE	6284	2669	4052
ST3GAL5_St3gal5	3	0.176	0.176	0	0	1	12	3	0.308300588235294	0.8125	0.8125	3	0	0.0903126185198181	0.533333333333333	FALSE	4072	4119	4053
DESI1_Desi1	4	0.235	0.235	0	1	0	9	6	0.182554764705882	0.625	-0.625	3	1	0.0748101456841172	0.333333333333333	FALSE	6430	2609	4054
WNT4_Wnt4	4	0.267	0.235	2	0	1	6	8	0.595584	0.6	-0.6	4	0	0.0288430186743497	0.0666666666666667	FALSE	14966	1121	4055
HACD4_Hacd4	3	0.176	0.176	0	1	0	5	10	0.384978235294118	0.6875	0.6875	3	0	0.0868765914838099	0.333333333333333	FALSE	4512	3719	4056
WWOX_Wwox	3	0.188	0.176	1	0	1	10	4	0.144281625	0.733333333333333	0.733333333333333	3	0	0.10175543910745	0.466666666666667	FALSE	2810	5972	4057
RACGAP1_Racgap1	4	0.25	0.235	1	1	0	8	6	0.33064375	0.6	-0.6	4	0	0.0547168192354583	0.133333333333333	FALSE	10369	1619	4058
ZCCHC10_Zcchc10	3	0.188	0.176	1	1	0	8	6	0.342021375	0.6	-0.6	3	0	0.0885691150557552	0.6	FALSE	4276	3926	4059
NDUFA4_Ndufa4	3	0.176	0.176	0	0	1	6	9	0.283723882352941	0.625	-0.625	3	0	0.0916364832821014	0.4	FALSE	3904	4305	4060
HACD2_Hacd2	4	0.235	0.235	0	1	0	7	8	0.244732	0.5625	0.5625	4	0	0.0659373454267614	0.4	FALSE	8049	2089	4061
LRP6_Lrp6	2	0.133	0.118	2	0	1	9	5	0.233222333333333	0.666666666666667	0.666666666666667	1	1	0.111656635253465	0.4	FALSE	1939	8677	4062
TGFBR3L_Tgfbr3l	4	0.333	0.235	5	0	0	7	5	0.419408333333333	0.583333333333333	0.583333333333333	3	1	0.0439755090602696	0.266666666666667	FALSE	12483	1348	4063
KAT14_Kat14	3	0.214	0.176	3	0	0	11	2	0.2442107	0.846153846153846	0.846153846153846	2	1	0.0939390898928904	0.4	FALSE	3601	4675	4064
SNX9_Snx9	4	0.235	0.235	0	1	0	6	9	0.214719411764706	0.625	0.625	4	0	0.0702109848823607	0.6	FALSE	7247	2323	4065
EBAG9_Ebag9	2	0.118	0.118	0	0	1	9	6	0.158564176470588	0.625	0.625	2	0	0.115127233199329	0.4	FALSE	1723	9772	4066
SPRY1_Spry1	3	0.188	0.176	1	0	1	6	8	0.310934	0.6	-0.6	3	0	0.090133540539623	0.266666666666667	FALSE	4096	4111	4067
AMOTL1_Amotl1	4	0.25	0.235	1	0	1	6	8	0.256035875	0.6	-0.6	3	1	0.0640872516874995	0.333333333333333	FALSE	8394	2007	4068
HSPA5_Hspa5	4	0.235	0.235	0	1	0	5	10	0.290067647058824	0.6875	0.6875	3	1	0.0592547117826502	0.333333333333333	FALSE	9391	1794	4069
TNNC2_Tnnc2	2	0.182	0.118	6	1	0	5	4	0.701217272727273	0.6	-0.6	2	0	0.103261060625396	0.666666666666667	FALSE	2652	6353	4070
FBXL13_Fbxl13	3	0.231	0.176	4	1	0	3	8	0.624846538461538	0.75	0.75	1	2	0.080754751146121	0.333333333333333	FALSE	5439	3098	4071
KNSTRN_Knstrn	4	0.235	0.235	0	1	0	7	8	0.330730764705882	0.5625	0.5625	4	0	0.054515829273496	0.266666666666667	FALSE	10418	1618	4072
ARFGAP2_Arfgap2	4	0.235	0.235	0	1	0	9	6	0.272684705882353	0.625	-0.625	4	0	0.0616016283303861	0.266666666666667	FALSE	8916	1891	4073
CTDSPL2_Ctdspl2	3	0.176	0.176	0	0	1	9	6	0.203382941176471	0.625	0.625	2	1	0.0974540814781854	0.4	FALSE	3248	5193	4074
SDC1_Sdc1	4	0.286	0.235	3	0	1	8	5	0.583774285714286	0.642857142857143	0.642857142857143	4	0	0.0291250221847416	0.0666666666666667	FALSE	14931	1130	4075
PLAG1_Plag1	3	0.2	0.176	2	0	1	8	5	0.347444546666667	0.642857142857143	0.642857142857143	2	1	0.0881124880505732	0.4	FALSE	4334	3900	4076
YBX1_Ybx1	4	0.25	0.235	1	1	0	10	4	0.21775825	0.733333333333333	-0.733333333333333	3	1	0.0696704685484418	0.266666666666667	FALSE	7356	2298	4077
PEX7_Pex7	3	0.176	0.176	0	1	0	7	8	0.223616647058824	0.5625	0.5625	3	0	0.0955648899759545	0.333333333333333	FALSE	3442	4917	4078
ECSIT_Ecsit	4	0.235	0.235	0	1	0	11	4	0.272290588235294	0.75	-0.75	3	1	0.0615828050114692	0.4	FALSE	8922	1897	4079
NCKAP5L_Nckap5l	3	0.176	0.176	0	0	1	8	7	0.236718176470588	0.5625	0.5625	3	0	0.0943589015702932	0.466666666666667	FALSE	3561	4755	4080
KDM5D_Kdm5d	4	0.25	0.235	1	1	0	10	4	0.71746625	0.733333333333333	-0.733333333333333	3	1	0.0209768282494866	0.0666666666666667	FALSE	15858	1068	4081
CENPN_Cenpn	3	0.176	0.176	0	1	0	8	7	0.357894823529412	0.5625	-0.5625	3	0	0.0875369536775028	0.333333333333333	FALSE	4406	3847	4082
SCAMP5_Scamp5	4	0.235	0.235	0	0	1	5	10	0.314489294117647	0.6875	-0.6875	4	0	0.0558290349630732	0.2	FALSE	10121	1675	4083
DDX20_Ddx20	1	0.059	0.059	0	1	0	10	5	0.192819352941176	0.6875	-0.6875	1	0	0.12346084807396	0.466666666666667	FALSE	1275	13302	4084
SNTA1_Snta1	3	0.176	0.176	0	0	1	7	8	0.533250647058824	0.5625	-0.5625	3	0	0.0819656475151081	0.6	FALSE	5232	3244	4085
RPL23_Rpl23	2	0.118	0.118	0	1	0	8	7	0.121179470588235	0.5625	-0.5625	2	0	0.11595453097479	0.533333333333333	FALSE	1668	10177	4086
ZNF445_Zfp445	4	0.25	0.235	1	1	0	7	7	0.230419375	0.533333333333333	0.533333333333333	4	0	0.0674112340148358	0.266666666666667	FALSE	7778	2185	4087
HPRT1_Hprt	4	0.235	0.235	0	0	1	9	6	0.175563529411765	0.625	0.625	4	0	0.0752209410767299	0.4	FALSE	6363	2671	4088
WDR19_Wdr19	3	0.188	0.176	1	0	1	7	7	0.300888125	0.533333333333333	-0.533333333333333	2	1	0.0903082333480315	0.533333333333333	FALSE	4075	4172	4089
PTPN12_Ptpn12	2	0.118	0.118	0	0	1	5	10	0.245464117647059	0.6875	-0.6875	2	0	0.110805855759926	0.533333333333333	FALSE	1995	8524	4090
PHACTR4_Phactr4	4	0.235	0.235	0	1	0	8	7	0.239076823529412	0.5625	-0.5625	3	1	0.0663003425241318	0.4	FALSE	7982	2131	4091
GPR137_Gpr137	2	0.118	0.118	0	0	1	4	11	0.271248764705882	0.75	-0.75	2	0	0.110017615949077	0.6	FALSE	2063	8249	4092
CDC34_Cdc34	3	0.176	0.176	0	1	0	10	5	0.160701176470588	0.6875	-0.6875	3	0	0.100641019678996	0.533333333333333	FALSE	2931	5807	4093
ZSCAN2_Zscan2	3	0.2	0.176	2	1	0	8	5	0.302061186666667	0.642857142857143	-0.642857142857143	3	0	0.0901904453790132	0.466666666666667	FALSE	4092	4162	4094
CS_Cs	3	0.176	0.176	0	1	0	8	7	0.133013058823529	0.5625	-0.5625	1	2	0.101773835818273	0.466666666666667	FALSE	2808	6066	4095
PSTPIP2_Pstpip2	4	0.267	0.235	2	1	0	4	9	0.482219333333333	0.714285714285714	0.714285714285714	3	1	0.0366495539282015	0.266666666666667	FALSE	13782	1236	4096
NOTCH2_Notch2	3	0.188	0.176	1	1	0	5	9	0.272295875	0.666666666666667	0.666666666666667	2	1	0.0918638686530462	0.4	FALSE	3880	4397	4097
SRP14_Srp14	4	0.235	0.235	0	1	0	6	9	0.179946470588235	0.625	0.625	3	1	0.074434809847302	0.266666666666667	FALSE	6487	2631	4098
CCDC88C_Ccdc88c	3	0.2	0.176	2	0	1	7	6	0.2456912	0.571428571428571	0.571428571428571	3	0	0.0934816682668232	0.533333333333333	FALSE	3663	4661	4099
HMGA1_Hmga1b	3	0.25	0.176	5	1	0	6	4	1.23695333333333	0.636363636363636	-0.636363636363636	2	1	0.0784790546851542	0.4	FALSE	5812	2938	4100
SYT12_Syt12	2	0.143	0.118	3	0	1	6	7	0.460977714285714	0.571428571428571	-0.571428571428571	2	0	0.105185033479289	0.466666666666667	FALSE	2458	6948	4101
CPSF3_Cpsf3	3	0.176	0.176	0	1	0	10	5	0.215282941176471	0.6875	-0.6875	2	1	0.0960070784371035	0.333333333333333	FALSE	3394	5033	4102
LSM5_Lsm5	4	0.235	0.235	0	1	0	5	10	0.318685294117647	0.6875	0.6875	4	0	0.0549075039398497	0.266666666666667	FALSE	10315	1657	4103
RC3H2_Rc3h2	4	0.25	0.235	1	0	1	5	9	0.298351875	0.666666666666667	-0.666666666666667	4	0	0.0575150703910476	0.2	FALSE	9762	1751	4104
CSE1L_Cse1l	4	0.235	0.235	0	1	0	11	4	0.182693117647059	0.75	-0.75	4	0	0.0740768332225953	0.4	FALSE	6555	2608	4105
AKAP8L_Akap8l	3	0.176	0.176	0	0	1	10	5	0.236449411764706	0.6875	0.6875	2	1	0.0940058134877235	0.4	FALSE	3595	4759	4106
ADGRE1_Adgre1	4	0.308	0.235	4	0	1	6	6	0.546783384615385	0.538461538461538	-0.538461538461538	3	1	0.0314010247621888	0.0666666666666667	FALSE	14602	1172	4107
CUL5_Cul5	4	0.235	0.235	0	0	1	10	5	0.251518166	0.6875	0.6875	4	0	0.0640277618172339	0.266666666666667	FALSE	8400	2038	4108
ARHGAP4_Arhgap4	4	0.235	0.235	0	1	0	4	11	0.45638	0.75	0.75	3	1	0.0389205402571146	0.0666666666666667	FALSE	13408	1278	4109
PUM3_Pum3	3	0.176	0.176	0	1	0	10	5	0.186578396470588	0.6875	-0.6875	3	0	0.0983453512919487	0.4	FALSE	3156	5430	4110
IST1_Ist1	3	0.176	0.176	0	0	1	8	7	0.205724705882353	0.5625	0.5625	3	0	0.0965107750990485	0.4	FALSE	3331	5153	4111
INAFM1_Inafm1	2	0.154	0.118	4	0	0	10	2	0.342313538461538	0.833333333333333	0.833333333333333	2	0	0.107715070928543	0.533333333333333	FALSE	2250	7630	4112
PTPRF_Ptprf	4	0.286	0.235	3	1	0	8	5	0.451147142857143	0.642857142857143	-0.642857142857143	4	0	0.0393506318643358	0.0666666666666667	FALSE	13322	1289	4113
SOST_Sost	1	0.1	0.059	7	0	1	4	5	0.519348	0.6	-0.6	1	0	0.117323712694273	0.666666666666667	TRUE	1584	10841	4114
DEPDC1_Depdc1a	4	0.267	0.235	2	1	0	9	4	0.602837533333333	0.714285714285714	-0.714285714285714	4	0	0.0250577829484688	0.2	FALSE	15402	1115	4115
STARD3_Stard3	3	0.176	0.176	0	0	1	8	7	0.175621764705882	0.5625	0.5625	2	1	0.0990850613363236	0.333333333333333	FALSE	3078	5582	4116
DHX8_Dhx8	2	0.118	0.118	0	1	0	9	6	0.151961117647059	0.625	-0.625	1	1	0.114716572402454	0.466666666666667	FALSE	1743	9860	4117
MTFR2_Mtfr2	3	0.2	0.176	2	1	0	8	5	0.388262	0.642857142857143	-0.642857142857143	3	0	0.085860747522821	0.333333333333333	FALSE	4643	3702	4118
CLP1_Clp1	0	0	0	0	0	1	7	8	0.265877941176471	0.5625	-0.5625	0	0	0.127051342280006	0.533333333333333	FALSE	1114	15432	4119
SLC25A19_Slc25a19	0	0	0	0	1	0	7	8	0.209524705882353	0.5625	0.5625	0	0	0.127585999981467	0.533333333333333	FALSE	1093	15732	4120
LACTB_Lactb	3	0.176	0.176	0	1	0	11	4	0.327978058823529	0.75	-0.75	3	0	0.0884499237312831	0.6	FALSE	4289	4010	4121
BNIP3L_Bnip3l	4	0.235	0.235	0	0	1	7	8	0.199238294117647	0.5625	-0.5625	3	1	0.071599099582614	0.4	FALSE	6989	2462	4122
SIAH2_Siah2	3	0.176	0.176	0	0	1	9	6	0.238185882352941	0.625	0.625	3	0	0.0936812860891982	0.466666666666667	FALSE	3636	4741	4123
TIMM8B_Timm8b	4	0.235	0.235	0	1	0	5	10	0.207696	0.6875	0.6875	4	0	0.0703029826846905	0.466666666666667	FALSE	7225	2387	4124
PNPLA8_Pnpla8	4	0.235	0.235	0	0	1	10	5	0.220972	0.6875	0.6875	4	0	0.0684625690490717	0.266666666666667	FALSE	7582	2275	4125
CD2AP_Cd2ap	3	0.188	0.176	1	0	1	9	5	0.2615775	0.666666666666667	0.666666666666667	3	0	0.0921856456906477	0.266666666666667	FALSE	3836	4497	4126
KPNA2_Kpna2	3	0.2	0.176	2	1	0	7	6	0.298558066666667	0.571428571428571	-0.571428571428571	2	1	0.0899204713882025	0.533333333333333	FALSE	4122	4186	4127
MAP3K7_Map3k7	3	0.176	0.176	0	0	1	8	7	0.175486705882353	0.5625	0.5625	2	1	0.0989616785179827	0.4	FALSE	3089	5586	4128
ECD_Ecd	3	0.176	0.176	0	1	0	7	8	0.147069323529412	0.5625	0.5625	3	0	0.100939621362623	0.466666666666667	FALSE	2902	5947	4129
VPS37A_Vps37a	4	0.25	0.235	1	0	1	8	6	0.2803540625	0.6	0.6	4	0	0.0594723590768836	0.2	FALSE	9336	1849	4130
LRRC57_Lrrc57	3	0.176	0.176	0	1	0	4	11	0.211190588235294	0.75	0.75	3	0	0.0959996524501055	0.4	FALSE	3396	5084	4131
TBC1D14_Tbc1d14	2	0.118	0.118	0	0	1	6	9	0.133513047058824	0.625	-0.625	2	0	0.11528927645988	0.333333333333333	FALSE	1711	10091	4132
KCNB1_Kcnb1	4	0.286	0.235	3	1	0	7	6	0.441969285714286	0.571428571428571	-0.571428571428571	4	0	0.0397668551455143	0.266666666666667	FALSE	13246	1304	4133
TCIRG1_Tcirg1	4	0.235	0.235	0	0	1	5	10	0.193914117647059	0.6875	-0.6875	4	0	0.0722377763941292	0.466666666666667	FALSE	6860	2518	4134
HLCS_Hlcs	4	0.235	0.235	0	1	0	6	9	0.213016823529412	0.625	0.625	3	1	0.0695915708947673	0.6	FALSE	7379	2341	4135
CCDC184_Ccdc184	2	0.167	0.118	5	1	0	9	2	0.407385416666667	0.833333333333333	-0.833333333333333	2	0	0.105954712141384	0.666666666666667	FALSE	2392	7232	4136
INHBE_Inhbe	1	0.083	0.059	5	0	1	4	6	0.6661875	0.636363636363636	-0.636363636363636	1	0	0.116244130657841	0.6	FALSE	1649	10491	4137
WFDC1_Wfdc1	3	0.273	0.176	6	1	0	2	8	0.467385272727273	0.818181818181818	0.818181818181818	3	0	0.0829036375748986	0.333333333333333	FALSE	5075	3409	4138
REEP4_Reep4	4	0.235	0.235	0	1	0	11	4	0.237975294117647	0.75	-0.75	4	0	0.0658141479074924	0.2	FALSE	8070	2144	4139
ADAR_Adar	2	0.118	0.118	0	0	1	10	5	0.106593294117647	0.6875	0.6875	2	0	0.115674877354034	0.533333333333333	FALSE	1686	10265	4140
SLU7_Slu7	4	0.235	0.235	0	0	1	7	8	0.218584647058824	0.5625	-0.5625	4	0	0.0685436893301901	0.266666666666667	FALSE	7561	2289	4141
EIF2A_Eif2a	3	0.176	0.176	0	0	1	8	7	0.282743941176471	0.5625	0.5625	3	0	0.0907423611060159	0.466666666666667	FALSE	4015	4314	4142
RMND5B_Rmnd5b	4	0.235	0.235	0	0	1	7	8	0.146892941176471	0.5625	-0.5625	4	0	0.0766739786792846	0.533333333333333	FALSE	6095	2842	4143
SLC14A1_Slc14a1	4	0.235	0.235	0	0	1	9	6	0.596565882352941	0.625	0.625	4	0	0.0244956674094386	0	FALSE	15469	1120	4144
COMMD1_Commd1	3	0.176	0.176	0	1	0	8	7	0.161819411764706	0.5625	-0.5625	2	1	0.0999926766172452	0.466666666666667	FALSE	2996	5783	4145
COX5A_Cox5a	2	0.118	0.118	0	0	1	9	6	0.174102470588235	0.625	0.625	2	0	0.113556813050145	0.466666666666667	FALSE	1817	9537	4146
TNFSF13_Tnfsf13	3	0.273	0.176	6	0	0	5	5	1.00053454545455	0.5	-0.5	2	1	0.0780061760552812	0.533333333333333	FALSE	5880	2950	4147
RNF114_Rnf114	3	0.176	0.176	0	0	1	10	5	0.190374352941176	0.6875	0.6875	2	1	0.097628081048039	0.6	FALSE	3230	5372	4148
FBRS_Fbrs	3	0.188	0.176	1	1	0	7	7	0.1704985625	0.533333333333333	0.533333333333333	2	1	0.0991099466333787	0.466666666666667	FALSE	3073	5647	4149
HMGA2_Hmga2	2	0.154	0.118	4	1	0	3	9	0.604274307692308	0.769230769230769	0.769230769230769	2	0	0.103071337898143	0.266666666666667	FALSE	2672	6495	4150
SIX5_Six5	2	0.133	0.118	2	0	1	6	8	0.500056	0.6	-0.6	2	0	0.104156794532243	0.533333333333333	FALSE	2555	6797	4151
RAP1GAP2_Rap1gap2	4	0.235	0.235	0	0	1	7	8	0.404475941176471	0.5625	-0.5625	3	1	0.043960191951428	0.133333333333333	FALSE	12489	1391	4152
KDM7A_Kdm7a	3	0.188	0.176	1	0	1	6	8	0.252025	0.6	-0.6	3	0	0.0925364120571641	0.533333333333333	FALSE	3787	4591	4153
MTUS1_Mtus1	3	0.176	0.176	0	1	0	8	7	0.334964941176471	0.5625	-0.5625	3	0	0.0877211681777111	0.333333333333333	FALSE	4385	3965	4154
ABCB8_Abcb8	1	0.059	0.059	0	1	0	7	8	0.202506676470588	0.5625	0.5625	1	0	0.122355374038241	0.6	FALSE	1321	13171	4155
SLC39A1_Slc39a1	2	0.118	0.118	0	0	1	5	10	0.169930176470588	0.6875	-0.6875	1	1	0.113596898301949	0.6	FALSE	1814	9595	4156
EIF2B1_Eif2b1	4	0.235	0.235	0	1	0	10	5	0.162878470588235	0.6875	-0.6875	4	0	0.0753409322259902	0.4	FALSE	6336	2750	4157
SPRYD4_Spryd4	4	0.235	0.235	0	1	0	8	7	0.276488823529412	0.5625	-0.5625	3	1	0.0595106752373721	0.333333333333333	FALSE	9331	1868	4158
FBXW8_Fbxw8	3	0.176	0.176	0	0	1	10	5	0.330493352941176	0.6875	0.6875	3	0	0.0878132048582184	0.466666666666667	FALSE	4372	3991	4159
LMO7_Lmo7	4	0.267	0.235	2	1	0	4	9	0.302166	0.714285714285714	0.714285714285714	3	1	0.0558326269051927	0.266666666666667	FALSE	10120	1725	4160
SNRNP25_Snrnp25	4	0.235	0.235	0	1	0	8	7	0.227067058823529	0.5625	-0.5625	4	0	0.0668513567423923	0.466666666666667	FALSE	7868	2219	4161
TENT4B_Tent4b	4	0.25	0.235	1	1	0	8	6	0.1864128125	0.6	-0.6	3	1	0.0726798342353832	0.333333333333333	FALSE	6790	2574	4162
POLR2K_Polr2k	3	0.231	0.176	4	1	0	2	9	0.484510769230769	0.833333333333333	0.833333333333333	2	1	0.0820685324999638	0.333333333333333	FALSE	5210	3359	4163
TXK_Txk	3	0.231	0.176	4	0	1	5	6	0.440541538461538	0.583333333333333	-0.583333333333333	3	0	0.0834580028419025	0.333333333333333	FALSE	4995	3504	4164
ABCE1_Abce1	4	0.235	0.235	0	1	0	12	3	0.170765294117647	0.8125	-0.8125	4	0	0.0744260737175138	0.266666666666667	FALSE	6489	2699	4165
