Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Bind_logFC	Bind_adj_Pval	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
ETV6	1	1	0.5	1	0	0	0	1	0.8058	1	-1	0.584296867279375	0.0904798549229544	0.7	0.0384074302214739	0.933630712132804	FALSE	6216	3685	4554
TECR	0	0	0	0	1	0	0	1	0.176225	1	1	0.287404881905327	0.148425747511108	0.8	0.0788827876981852	0.823717923725307	FALSE	1824	12564	4555
COMMD3	1	1	0.5	1	0	0	0	1	0.3867	1	-1	NA	0.110557066099914	0.7	-0.163921569550522	0.586356606685054	FALSE	4186	5479	4556
TRAF7	0	0	0	0	1	0	1	0	0.036345	1	-1	0.135833580393319	0.159894114490624	0.9	0.774392129240854	0.00964576950338712	FALSE	1394	16453	4557
CCDC90B	1	1	0.5	1	0	0	0	1	0.3668	1	-1	0.158686629113549	0.111691391152669	0.6	-0.0217938393979842	0.936410724245192	FALSE	4079	5624	4558
PLK4	1	0.5	0.5	0	1	0	0	1	0.63585	1	1	0.884598280462496	0.0977528097628478	0.6	-0.141402291598784	0.676177087712283	FALSE	5451	4211	4559
TMEM39B	1	0.5	0.5	0	0	1	0	1	0.25995	1	-1	0.080813321474454	0.11927957292961	0.7	-0.143878297324655	0.80153236090629	FALSE	3471	6615	4560
ANXA13	1	0.5	0.5	0	0	1	0	1	2.6352	1	-1	0.696437394999506	0.0588222874345139	0.5	-0.255584492806662	0.531292526188116	FALSE	10001	2296	4561
SPEF1	1	0.5	0.5	0	1	0	0	1	1.497315	1	1	0.555069670916098	0.0712152661722807	0.6	0.132344472943313	0.716407059258794	FALSE	8528	2694	4562
RNMT	1	0.5	0.5	0	0	1	1	0	0.337455	1	1	0.390478308133215	0.113367482874284	0.7	-0.0796767415229591	0.845200569673763	FALSE	3934	5840	4563
EPC2	1	0.5	0.5	0	0	1	1	0	0.16349	1	1	0.184430279671904	0.127428605401691	0.7	0.100438157424462	0.773700609532953	FALSE	2931	7839	4564
HHAT	1	1	0.5	1	0	0	0	1	0.979	1	-1	0.63897124221761	0.0842312673103144	0.5	-0.304531864557155	0.207309441482793	FALSE	6957	3304	4565
MGME1	0	0	0	1	0	0	0	1	0.3895	1	-1	0.422670224330467	0.141391914718525	0.8	0.127725594164555	0.839358553085879	FALSE	2157	10659	4566
MBD5	2	1	1	0	0	1	1	0	0.24987	1	1	0.514230655203083	0.0404036160232667	0.6	-0.14404363988982	0.685068946082495	FALSE	12198	1886	4567
FITM2	2	1	1	0	0	1	1	0	0.292185	1	1	0.242711730408143	0.0323964365834552	0.2	-0.102174757473498	0.716322139274412	FALSE	13271	1734	4568
OTUB1	0	0	0	0	1	0	0	1	0.176545	1	1	0.223119873505287	0.148245579846223	0.8	0.232090283151125	0.538804393579678	FALSE	1833	12558	4569
GAPDH	0	0	0	0	1	0	1	0	0.0815915	1	-1	0.409897223045755	0.155026343402541	0.7	-0.0709119202830188	0.897850449555948	FALSE	1563	14733	4570
PPP2R1A	1	0.5	0.5	0	0	1	0	1	0.196445	1	-1	0.0896827749777646	0.124086181667386	0.7	-0.0169654082121766	0.962523987046512	FALSE	3128	7362	4571
AARS1	0	NA	0	2	0	0	0	0	NA	NA	NA	NA	0.162794387167982	0.7	-0.20549408982935	0.727391446876975	FALSE	1296	17771	4572
CHURC1	1	1	0.5	1	0	0	0	1	0.3823	1	-1	0.570930922027868	0.110615615596121	0.8	0.288735485577412	0.301946478935173	FALSE	4179	5513	4573
VPS52	0	0	0	0	1	0	1	0	0.200795	1	-1	0.0977369305267319	0.147085766172732	0.7	-0.0812215053878269	0.845868332196085	FALSE	1888	12205	4574
DHRS7B	1	0.5	0.5	0	1	0	0	1	0.75546	1	1	0.119997035280166	0.0922471036160297	0.6	0.281179920832927	0.380032753644034	FALSE	6045	3812	4575
GSTZ1	0	0	0	1	0	0	0	1	0.2937	1	-1	0.416320782686036	0.143612713005927	0.7	0.100425233122794	0.751155475475361	FALSE	2053	11226	4576
C1orf43	0	0	0	1	0	0	0	1	0.212	1	-1	0.525941298547287	0.146636922584182	0.7	0.300280385354304	0.365558533044651	FALSE	1913	12051	4577
ZNF20	1	1	0.5	1	0	0	0	1	1.569	1	-1	NA	0.0697018254874916	0.7	-0.305288703852266	0.203346534074976	FALSE	8710	2647	4578
FBXL5	0	0	0	1	0	0	0	1	0.04994	1	-1	0.408908983101097	0.158226322420928	0.6	-0.0334645018555113	0.931671039567411	FALSE	1453	15868	4579
PRSS53	1	0.5	0.5	0	0	1	1	0	0.43506	1	1	0.314828540369602	0.10821974314975	1	0.538252828672395	0.0516354381685363	FALSE	4427	5211	4580
NUMB	1	1	0.5	1	0	0	0	1	0.4918	1	-1	0.251927067892084	0.104655052657828	0.8	0.456031359688679	0.175494592865656	FALSE	4732	4878	4581
NSMCE2	1	1	0.5	1	0	0	0	1	0.5099	1	-1	0.251012945943275	0.10368955332713	0.7	0.0471729510859693	0.889903448615622	FALSE	4824	4786	4582
BPTF	1	0.5	0.5	0	0	1	1	0	0.14698	1	1	0.304353196956221	0.128257198335425	0.8	-0.100577314344203	0.837940769610908	FALSE	2866	8056	4583
ADAM17	1	0.5	0.5	0	1	0	1	0	0.33021	1	-1	0.461606878150015	0.113766147682706	0.7	-0.0983718717346564	0.815683821330544	FALSE	3905	5914	4584
MREG	1	0.5	0.5	0	0	1	0	1	0.357725	1	-1	0.838645123035873	0.11190324388548	0.6	0.440472701321532	0.260055699888515	FALSE	4060	5689	4585
IFT140	1	0.5	0.5	0	1	0	0	1	0.209405	1	1	0.159353691076193	0.122689525951564	0.7	0.300514998693283	0.354923002332356	FALSE	3210	7196	4586
HACD4	2	1	1	0	1	0	1	0	0.4045	1	-1	0.8922571400336	0.00693684850289846	0	-0.136705964795796	0.692921099426923	FALSE	17190	1345	4587
CDK7	1	1	0.5	1	0	0	0	1	0.7317	1	-1	0.311196758572982	0.0930591609705363	0.7	-0.105843718474631	0.699536763257962	FALSE	5954	3884	4588
MTFP1	0	0	0	1	0	0	0	1	0.007262	1	-1	0.548300227295187	0.162330071647473	0.7	-0.097446740529967	0.852464982762911	FALSE	1317	17573	4589
AAR2	1	0.5	0.5	0	1	0	0	1	0.18842	1	1	0.0385907698389169	0.124672528706408	0.7	-0.106044746397367	0.719018757630768	FALSE	3094	7481	4590
PRTG	1	0.5	0.5	0	1	0	1	0	0.34435	1	-1	0.889490068188556	0.112588922728896	0.5	-0.110141832496526	0.770120494650342	FALSE	3998	5790	4591
H6PD	1	0.5	0.5	0	1	0	0	1	0.193	1	1	0.532760154165431	0.124109077664672	0.7	-0.0729834000046365	0.880360887684187	FALSE	3125	7408	4592
HIRIP3	1	0.5	0.5	0	0	1	1	0	0.28002	1	1	0.346155746615278	0.117198518943738	0.7	0.22521774898113	0.510412221904438	FALSE	3627	6389	4593
GDI1	2	1	1	0	0	1	1	0	0.27105	1	1	0.254743551734361	0.0356233931418802	0.6	-0.0653252195774865	0.871117012055388	FALSE	12820	1808	4594
KCNT1	2	1	1	0	0	1	0	1	0.3079	1	-1	0.613202885660638	0.0286140990589219	0	0.076377474579066	0.823717923725307	FALSE	13822	1677	4595
ZNF34	0	0	0	0	0	1	1	0	0.135025	1	1	0.0551437889119478	0.150679725753775	0.8	0.00271358817628475	0.994314322996344	FALSE	1744	13297	4596
E2F8	1	0.5	0.5	0	1	0	0	1	0.5259	1	1	0.925709062160292	0.102567442645717	0.6	0.255023901515429	0.347967685367947	FALSE	4938	4700	4597
SHMT1	2	1	1	0	1	0	0	1	0.24995	1	1	0.681836149817176	0.0393222291427165	0.2	0.109118707356374	0.805812960504769	FALSE	12324	1884	4598
DPP10	2	1	1	0	0	1	1	0	0.43311	1	1	0.909699575056824	0.00388335576492199	0	NA	NA	FALSE	18283	1270	4599
SLC27A3	2	1	1	0	1	0	0	1	0.24365	1	1	0.69633857100504	0.0405580531609276	0.6	-0.162410651330557	0.692900377077042	FALSE	12183	1906	4600
WDR12	0	0	0	0	0	1	0	1	0.0641665	1	-1	0.555366142899496	0.156321275372281	0.7	0.0437622085456217	0.88624324236254	FALSE	1515	15332	4601
GALR2	1	0.5	0.5	0	1	0	0	1	0.83412	1	1	0.489623480581085	0.0889013302640879	0.6	0.329218788763132	0.25985033533534	FALSE	6417	3621	4602
PRDM16	2	1	1	0	1	0	1	0	0.43295	1	-1	0.866908785453108	0.00388335576492199	0	-0.127175160779351	0.633686579345699	FALSE	18283	1271	4603
ZNF143	1	1	0.5	1	0	0	0	1	0.3623	1	-1	0.362239351714596	0.111364214635479	0.7	0.0448815444990565	0.935661674774238	FALSE	4111	5653	4604
PCSK2	2	1	1	0	0	1	1	0	0.2595	1	1	0.863548769641269	0.0373451357119366	0.2	NA	NA	FALSE	12591	1847	4605
C2orf68	0	0	0	0	0	1	1	0	0.0215035	1	1	0.348305168494911	0.160817134462393	0.7	-0.197081153368875	0.607944962015093	FALSE	1364	17052	4606
GABRR3	1	1	0.5	1	0	1	0	0	0.1318	1	-1	0.0491649372467635	0.128906675666981	0.6	NA	NA	FALSE	2821	8245	4607
RPL7L1	0	0	0	0	1	0	1	0	0.017387	1	-1	0.133708864512304	0.161133424885833	0.8	0.42901527411366	0.249229462626843	FALSE	1354	17203	4608
ZNF185	1	1	0.5	1	0	0	1	0	1.351	1	1	0.831356853444016	0.0733148050619175	0.4	0.804687412116524	1.04832661647724e-05	FALSE	8265	2822	4609
PIM2	1	0.5	0.5	0	0	1	0	1	0.234335	1	-1	0.87436999703528	0.120455531804644	0.7	-0.365562423714992	0.464991179672259	FALSE	3380	6902	4610
GTF2B	1	1	0.5	1	0	0	0	1	0.4235	1	-1	0.258424745528214	0.108140427894734	0.7	0.147558810322144	0.621577980755098	FALSE	4431	5270	4611
EML2	1	1	0.5	1	0	0	1	0	0.931	1	1	0.221069275620121	0.0847732911209317	0.8	0.069859470628356	0.884602872928866	FALSE	6887	3391	4612
TRIP13	1	0.5	0.5	0	1	0	0	1	0.3365	1	1	0.877211186876173	0.112620363309459	0.7	0.0415769974528397	0.952095247901081	FALSE	3992	5851	4613
CRAMP1	1	0.5	0.5	0	0	1	1	0	0.429295	1	1	0.019962446882103	0.107772457992031	0.7	0.286643129246035	0.421913316962904	FALSE	4458	5242	4614
TRIM52	0	0	0	0	0	1	1	0	0.220655	1	1	0.437963237474059	0.145730769712203	0.7	-0.137616895258139	0.767338668786756	FALSE	1956	11952	4615
POLR2E	0	0	0	1	0	0	0	1	0.3124	1	-1	0.297731989327009	0.142546117470039	0.8	-0.107132331272119	0.800819152512646	FALSE	2109	11090	4616
OSBPL1A	0	0	0	1	0	0	0	1	0.2467	1	-1	0.689692657377211	0.144842878814321	0.7	0.309751269488983	0.529129621287872	FALSE	2005	11669	4617
NCOA6	1	0.5	0.5	0	0	1	1	0	0.2222	1	1	0.156191323253286	0.121288943775077	0.7	0.060643421361178	0.884602872928866	FALSE	3324	7040	4618
NRBF2	1	0.5	0.5	0	0	1	0	1	0.06538	1	-1	0.428822017985967	0.13317315153438	0.9	0.651364404014549	0.0119251595386885	FALSE	2588	9050	4619
CENPK	1	1	0.5	1	0	0	0	1	2.116	1	-1	0.919310208518628	0.0610657998911801	0.6	-0.0869707326661076	0.779632748745789	FALSE	9763	2399	4620
FAM167B	0	0	0	0	1	0	1	0	0.34992	1	-1	0.462768060084989	0.141435491146095	0.9	0.74937196998503	0.000720476366593423	FALSE	2154	10876	4621
PTPN11	1	0.5	0.5	0	0	1	1	0	0.261285	1	1	0.408093685146754	0.118243976778668	0.7	-0.011133285617422	0.97858283296239	FALSE	3550	6600	4622
NES	1	0.5	0.5	0	1	0	0	1	0.5526	1	1	0.868835853345192	0.100613547256448	0.6	0.283073543722347	0.481636539831233	FALSE	5138	4561	4623
NAPRT	1	0.5	0.5	0	1	0	1	0	0.49853	1	-1	0.715732779918964	0.103499291594806	0.8	0.0226508650271167	0.965232123202922	FALSE	4844	4838	4624
ENO4	1	1	0.5	1	0	0	0	1	2.376	1	-1	NA	0.0586775728046462	0.7	NA	NA	FALSE	10018	2340	4625
C1orf35	0	0	0	0	1	0	0	1	0.03066	1	1	0.0902510129459433	0.159432505860782	0.7	-0.143898908849891	0.724753031312166	FALSE	1406	16679	4626
ABHD17C	2	1	1	0	0	1	0	1	0.32955	1	-1	0.711137464176302	0.022771525764745	0.1	0.064840019850505	0.872480074750209	FALSE	14698	1596	4627
PSMG2	1	0.5	0.5	0	1	0	0	1	0.2621	1	1	0.273248344698093	0.118088039020042	0.7	0.264611715770537	0.230969299824392	FALSE	3561	6589	4628
CAPRIN1	0	0	0	0	0	1	0	1	0.065735	1	-1	0.476282241328194	0.155657891236806	0.7	-0.246671725264902	0.560132778074606	FALSE	1537	15269	4629
CLSPN	1	0.5	0.5	0	1	0	0	1	0.58945	1	1	0.831159205455084	0.0987632092418615	0.7	-0.141708338086553	0.716322139274412	FALSE	5339	4396	4630
TNIK	2	1	1	0	0	1	0	1	0.33097	1	-1	0.861967585729815	0.0219493885011898	0.1	-0.223865943772003	0.546055408860856	FALSE	14839	1583	4631
STOX2	2	1	1	0	0	1	1	0	0.374	1	1	0.817768554204961	0.0134104485301584	0.3	-0.0854487760349689	0.724283265356251	FALSE	16279	1443	4632
PLEKHA3	1	0.5	0.5	0	0	1	0	1	0.048965	1	-1	0.235374048819053	0.133661970096427	0.6	-0.150677176703007	0.647796041650079	FALSE	2563	9171	4633
RBFOX3	1	1	0.5	1	0	0	1	0	2.031	1	1	0.641515960075106	0.061734989618409	0.3	0.460770862077532	0.0608787558182258	FALSE	9696	2425	4634
PECR	1	1	0.5	1	0	0	0	1	0.8403	1	-1	0.562753236485819	0.0878622791816095	0.4	-0.0490391720818395	0.875638880980236	FALSE	6526	3604	4635
GK5	1	0.5	0.5	0	1	0	1	0	0.438845	1	-1	0.514650657179563	0.10665901257715	0.7	0.309231187095347	0.262640793665277	FALSE	4541	5181	4636
DYNLL1	1	0.5	0.5	0	1	0	0	1	0.519495	1	1	0.542000197647989	0.102217885301979	0.8	0.112620394525829	0.740163572935866	FALSE	4977	4732	4637
ZNF394	1	0.5	0.5	0	1	0	1	0	0.224135	1	-1	0.40364660539579	0.120711162313283	0.6	-0.0959920258510605	0.837308369762084	FALSE	3357	7018	4638
MED21	0	0	0	0	0	1	0	1	0.0101067	1	-1	0.565248542346082	0.161360291139412	0.8	0.210734842747966	0.690994046756877	FALSE	1349	17474	4639
RBM38	1	1	0.5	1	0	0	0	1	1.137	1	-1	0.624542939025595	0.0774648012676425	0.6	-0.378012014286492	0.427466841223267	FALSE	7766	3036	4640
HCFC1R1	0	0	0	1	0	0	1	0	0.3492	1	1	0.509931811443819	0.141178403011222	0.7	-0.325282052903565	0.558643451111391	FALSE	2168	10879	4641
DCLK1	2	1	1	0	0	1	0	1	0.42625	1	-1	0.978159897223046	0.00390789637664484	0	-0.138733555409748	0.592526221472471	FALSE	18256	1292	4642
GSK3B	0	0	0	1	0	0	1	0	0.2631	1	1	0.239623480581085	0.143644036972112	0.8	0.107018995269818	0.856752711459479	FALSE	2050	11510	4643
LTV1	1	0.5	0.5	0	1	0	0	1	0.18126	1	1	0.299782587212175	0.124297790276444	0.7	0.38152642864186	0.286588259035483	FALSE	3115	7579	4644
NT5C3A	2	1	1	0	1	0	0	1	0.259375	1	1	0.809541456665678	0.0359615581772034	0.3	-0.106368819163607	0.763546684929659	FALSE	12771	1849	4645
KDELR1	1	0.5	0.5	0	1	0	0	1	0.1168	1	1	0.414937246763514	0.129263090544954	0.8	0.322141368798766	0.288006730226046	FALSE	2800	8439	4646
AVPI1	1	0.5	0.5	0	1	0	1	0	0.75537	1	-1	0.654511315347366	0.090666533852312	0.8	0.176633489031095	0.763403608763796	FALSE	6199	3813	4647
CTPS1	1	0.5	0.5	0	0	1	1	0	0.536939	1	1	0.613499357644036	0.100998813434544	0.7	-0.158483137148969	0.649276857006094	FALSE	5093	4643	4648
OCIAD1	0	0	0	1	0	0	0	1	0.1372	1	-1	0.249876470006918	0.14971172551244	0.9	0.723202495240655	0.0265022638794166	FALSE	1786	13250	4649
HNRNPA3	0	0	0	1	0	0	1	0	0.0271	1	1	0.396926573772112	0.159374151269923	0.7	0.285355584396159	0.371940971848854	FALSE	1408	16809	4650
TERF2	2	1	1	0	0	1	0	1	0.09932	1	-1	0.537602529894258	0.0518114916508126	0.5	-0.366303651881459	0.368062717888853	FALSE	10844	2184	4651
MRPL38	0	0	0	1	0	0	0	1	0.06173	1	-1	0.081134499456468	0.155681560230382	0.7	-0.0465203892995592	0.923182256927516	FALSE	1536	15419	4652
CLCN6	1	0.5	0.5	0	0	1	1	0	0.33138	1	1	0.212298646111276	0.112415983605423	0.6	-0.254785102825475	0.659450342549678	FALSE	4013	5904	4653
ZNRF1	2	1	1	0	0	1	0	1	0.2489	1	-1	0.495305860262872	0.0376953711870521	0.3	-0.125319084644095	0.712680839090669	FALSE	12532	1891	4654
SCAND1	0	0	0	0	1	0	0	1	0.16558	1	1	0.396086569819152	0.147605631671121	0.9	0.527470713170926	0.108244202812651	FALSE	1861	12735	4655
NUDC	1	0.5	0.5	0	1	0	0	1	0.447895	1	1	0.137810060282637	0.105771021550443	0.7	-0.184549314965612	0.543479716930716	FALSE	4630	5123	4656
TP53INP1	1	0.5	0.5	0	1	0	0	1	0.040025	1	1	0.967709259808281	0.133396251033638	0.6	-0.0846815096205966	0.83186623030141	FALSE	2572	9225	4657
NR1H2	0	0	0	0	0	1	0	1	0.134125	1	-1	0.156413677240834	0.14980954925031	0.7	-0.0439936501195979	0.936410724245192	FALSE	1782	13321	4658
DNAAF3	1	0.5	0.5	0	0	1	0	1	1.48339	1	-1	0.578762723589287	0.06910195328483	0.4	0.248112781966773	0.487341927704728	FALSE	8768	2709	4659
MRPS33	1	1	0.5	1	0	0	0	1	0.9704	1	-1	0.314754422373752	0.0825879405216181	0.7	-0.157577285735824	0.616879406366253	FALSE	7153	3321	4660
C5orf15	1	1	0.5	1	0	0	0	1	0.8135	1	-1	0.117131139440656	0.0883119529459628	0.6	-0.0840779844925132	0.782560522180635	FALSE	6480	3666	4661
BCR	1	1	0.5	1	0	0	1	0	0.2343	1	1	0.273742464670422	0.11960555173488	0.4	0.0101565723728432	0.985826753780111	FALSE	3443	6904	4662
ARHGEF25	1	0.5	0.5	0	0	1	1	0	0.655475	1	1	0.499184702045657	0.0948628869727717	0.6	-0.161135304192859	0.621577980755098	FALSE	5749	4138	4663
GABPB2	0	0	0	1	0	0	0	1	0.2449	1	-1	0.300548473169286	0.144063409336349	0.8	-0.0514353516515285	0.916841727430452	FALSE	2036	11687	4664
PLEKHG4	1	0.5	0.5	0	1	0	1	0	0.617285	1	-1	0.656883091214547	0.0966325447463291	0.6	0.00234140180708176	0.995569838834244	FALSE	5565	4276	4665
THUMPD3	0	0	0	0	1	0	1	0	0.05174	1	-1	0.32525447178575	0.156545196406152	0.9	0.205736953189027	0.747631960855315	FALSE	1507	15791	4666
FLOT1	0	0	0	1	0	0	1	0	0.06474	1	1	0.331505089435715	0.155188916037731	0.8	-0.152479332990457	0.786342948413857	FALSE	1555	15306	4667
FKBP7	0	0	0	1	0	0	0	1	0.244	1	-1	0.699673880818263	0.144187255286462	0.6	-0.142075370985481	0.681828207639039	FALSE	2035	11701	4668
KCNS2	1	0.5	0.5	0	0	1	1	0	0.86	1	1	0.617081727443423	0.086120618583749	0.5	0.813619342291062	2.86659389232673e-05	FALSE	6715	3548	4669
PDE6D	1	0.5	0.5	0	0	1	0	1	0.175465	1	-1	0.141935962051586	0.124451465964939	0.7	0.0711420588034994	0.869408475323957	FALSE	3107	7669	4670
YIF1A	0	0	0	1	0	0	0	1	0.04	1	-1	0.289801363771124	0.157969848248416	0.8	0.346574119418712	0.406944473110343	FALSE	1463	16296	4671
DMXL1	1	0.5	0.5	0	0	1	1	0	0.309865	1	1	0.463113944065619	0.113850605635022	0.7	-0.324406801891437	0.592891127961841	FALSE	3899	6117	4672
KIAA0930	2	1	1	0	0	1	1	0	0.27505	1	1	0.496417630200613	0.0320053197215603	0.3	-0.297797840048962	0.487424089803495	FALSE	13323	1792	4673
MTHFD1L	0	0	0	1	0	0	1	0	0.1839	1	1	0.740685838521593	0.146509652632193	0.7	-0.253306947465419	0.546497351673911	FALSE	1919	12449	4674
CNOT3	0	0	0	1	0	0	0	1	0.04467	1	-1	NA	0.157321300382742	0.8	0.034877693405849	0.923714683948093	FALSE	1484	16099	4675
TTPAL	1	0.5	0.5	0	0	1	0	1	0.063665	1	-1	0.281104852258128	0.132307507992372	0.6	-0.135767136123485	0.638089855815397	FALSE	2635	9067	4676
CROCC	1	0.5	0.5	0	0	1	1	0	0.3700993	1	1	0.118909971341042	0.109877007697834	0.7	-0.511490761016657	0.0578588957463528	FALSE	4261	5608	4677
GALNS	1	0.5	0.5	0	1	0	0	1	0.322145	1	1	0.117477023421287	0.11265207613311	0.7	0.163372802182043	0.66197767213164	FALSE	3986	5995	4678
UAP1L1	1	0.5	0.5	0	1	0	1	0	0.55646	1	-1	0.68410910168989	0.0995230938307036	0.8	0.515326383848794	0.0200394610378768	FALSE	5259	4544	4679
BIRC6	1	0.5	0.5	0	0	1	1	0	0.31815	1	1	0.154733669334915	0.112888013733376	0.7	-0.390555246277306	0.0783247896320716	FALSE	3964	6029	4680
NHLRC3	1	0.5	0.5	0	0	1	1	0	0.17314	1	1	0.582419211384524	0.124548064640174	0.7	0.142049139772776	0.707655872710118	FALSE	3102	7705	4681
ZNF428	1	0.5	0.5	0	0	1	0	1	0.2321	1	-1	0.312926178476134	0.119522681261624	0.8	0.136966595165089	0.688512583607708	FALSE	3451	6928	4682
MPHOSPH6	1	1	0.5	1	0	0	0	1	0.5845	1	-1	0.376222946931515	0.0980726822310502	0.7	0.187693941775526	0.697559834496049	FALSE	5411	4421	4683
BRAT1	0	0	0	0	1	0	0	1	0.096065	1	1	0.0554402608953454	0.152095287677609	0.7	0.265822127709822	0.53334357108513	FALSE	1676	14276	4684
ANKRD40	0	0	0	0	0	1	1	0	0.033465	1	1	0.0681885561814409	0.158415783670363	0.7	0.0381002133064541	0.930674646686294	FALSE	1445	16563	4685
PSMA5	1	1	0.5	1	0	0	0	1	0.3983	1	-1	0.586050993181144	0.10814735362179	0.6	0.0633723922659737	0.865826358431011	FALSE	4430	5404	4686
GNAL	2	1	1	0	0	1	1	0	0.4073	1	1	0.765713015120071	0.00426652379306543	0	-0.181885095597877	0.591798965741065	FALSE	17934	1335	4687
SPACA6	1	0.5	0.5	0	1	0	1	0	0.26615	1	-1	0.354061666172547	0.116655334705003	0.8	0.0591730581350491	0.860643708428431	FALSE	3671	6530	4688
TBCB	1	0.5	0.5	0	0	1	0	1	0.28713	1	-1	0.254150607767566	0.115048965138536	0.7	-0.188985686669953	0.722309327298548	FALSE	3793	6322	4689
SNRPD3	1	0.5	0.5	0	1	0	1	0	0.057295	1	-1	0.0809615574661528	0.132316457656228	0.7	0.0623430335627921	0.85853211032495	FALSE	2633	9109	4690
ESRRA	0	0	0	1	0	0	1	0	0.2268	1	1	0.122319399150114	0.14467903047366	0.7	0.322434705185339	0.410707336692311	FALSE	2016	11898	4691
EIF3M	1	1	0.5	1	0	0	0	1	0.3714	1	-1	0.525249530586026	0.109722871703667	0.7	-0.0823554073000266	0.716917028691518	FALSE	4288	5595	4692
MROH8	1	0.5	0.5	0	0	1	0	1	0.21151	1	-1	0.396926573772112	0.120923055971008	0.8	0.245280008688869	0.546055408860856	FALSE	3349	7164	4693
ZNF296	0	0	0	0	0	1	0	1	0.12605	1	-1	0.777991896432454	0.149885584103455	0.8	-0.241870110057295	0.646815487501538	FALSE	1779	13489	4694
KNSTRN	0	0	0	1	0	0	0	1	0.2452	1	-1	0.561987350528708	0.143600657854331	0.7	-0.266624145411111	0.44839395530063	FALSE	2054	11685	4695
SYS1	1	1	0.5	1	0	0	0	1	0.3942	1	-1	0.0705356260500049	0.108244131399055	0.7	-0.0336685485415249	0.939278498861795	FALSE	4422	5432	4696
SNCB	1	1	0.5	1	0	0	1	0	1.071	1	1	0.762328293309616	0.0785067501451987	0.7	0.393140282027614	0.125972215271201	FALSE	7636	3147	4697
UBB	0	0	0	0	0	1	0	1	0.1163385	1	-1	0.43013143591264	0.150420467867802	0.8	-0.0578640237984005	0.915512757989869	FALSE	1754	13706	4698
RMND5B	1	1	0.5	1	0	0	1	0	0.1904	1	1	0.20570214448068	0.122468241110849	0.8	-0.0969702405223118	0.880960084815701	FALSE	3230	7450	4699
FGD6	0	0	0	0	0	1	0	1	0.23732	1	-1	0.786391935962052	0.143861288948965	0.7	-0.0308719523027443	0.920227632270028	FALSE	2045	11768	4700
ROBO4	0	0	0	1	0	1	0	0	0.02746	1	-1	0.752248245874098	0.158773890225708	0.8	0.517903213138785	0.0208840325004391	FALSE	1433	16796	4701
CCDC24	1	1	0.5	1	0	0	0	1	0.7476	1	-1	0.21995750568238	0.0898854655960772	0.7	-0.516894656685654	0.175875452983087	FALSE	6282	3833	4702
GPATCH11	2	1	1	0	0	1	1	0	0.40035	1	1	0.311320288566064	0.00462936006463122	0	-0.215846686811334	0.473104292608931	FALSE	17759	1356	4703
CDKN2AIPNL	1	0.5	0.5	0	0	1	1	0	0.063665	1	1	0.169458444510327	0.132022589579917	0.8	0.311294180752871	0.374694377813631	FALSE	2656	9067	4704
SPESP1	1	1	0.5	1	0	0	1	0	3.026	1	1	0.586866291135488	0.0534727587295791	0.2	0.20678599835066	0.532438546214961	FALSE	10661	2260	4705
CDKN3	1	1	0.5	1	0	0	0	1	1.345	1	-1	0.954911552524953	0.0713294333908228	0.5	-0.0720871399467915	0.824068742235217	FALSE	8518	2829	4706
HSH2D	1	1	0.5	1	0	0	1	0	2.367	1	1	0.880818262674177	0.0565062878090324	0.1	0.213255133094932	0.727046962107006	FALSE	10294	2341	4707
MORN5	1	0.5	0.5	0	1	0	0	1	1.6854335	1	1	0.715312777942484	0.0646147515421698	0.5	0.109231652626397	0.718603382138091	FALSE	9348	2578	4708
NOX5	1	0.5	0.5	0	1	0	1	0	1.21796	1	-1	0.594376914714893	0.0738344479530808	0.7	NA	NA	FALSE	8200	2939	4709
UBE2T	0	0	0	0	0	1	0	1	0.22726	1	-1	0.905845439272655	0.144357019535907	0.8	0.370980065611312	0.350591684381245	FALSE	2027	11890	4710
LRRC24	0	0	0	1	0	0	1	0	0.1393	1	1	NA	0.148343293839901	0.7	-0.641112178337079	0.0186287531310828	FALSE	1829	13183	4711
CYB561A3	1	1	0.5	1	0	0	0	1	0.7772	1	-1	0.449278584840399	0.088775797109511	0.6	-0.205392338199712	0.6102476589096	FALSE	6427	3752	4712
PLCB4	1	0.5	0.5	0	0	1	1	0	0.38747	1	1	0.966152781895444	0.108471169819555	0.6	0.568950231339074	0.0399080435948296	FALSE	4403	5477	4713
SLC2A11	1	1	0.5	1	0	0	1	0	0.3382	1	1	0.351294594327503	0.111026088608278	0.8	-0.108133928434641	0.756540337131235	FALSE	4137	5832	4714
RPS6KA5	0	0	0	0	0	1	1	0	0.277915	1	1	0.708740982310505	0.14210466628557	0.8	0.158142606430958	0.725006405098223	FALSE	2125	11358	4715
ATP5PB	1	0.5	0.5	0	1	0	0	1	0.192094	1	1	0.202292716671608	0.122159206027268	0.7	0.0732391505489092	0.880353803657457	FALSE	3251	7426	4716
CYP2C8	2	1	1	0	0	1	0	1	0.4055	1	-1	0.736782290740192	0.00413010832561685	0	NA	NA	FALSE	18032	1339	4717
